userid,score
0015a416e1,91.42857142857142
0160e4a74a,77.14285714285714
03428a50fd,62.857142857142854
048d2b78a8,88.57142857142858
08acbacf8a,85.71428571428571
0c06bd841f,80.0
0c2735cd01,94.28571428571429
13d5f35076,71.42857142857143
1494e76670,97.14285714285714
1889de7f27,77.14285714285714
191fc2d0f8,94.28571428571429
1e2809265a,51.42857142857143
2004e6939f,82.85714285714286
23dc388824,85.71428571428571
2579ef5c48,71.42857142857143
26cacff5cb,77.14285714285714
2a285a5731,94.28571428571429
2cde8449a7,88.57142857142858
30bc053e98,77.14285714285714
31bcf8db09,94.28571428571429
34cdf68456,88.57142857142858
355ff9c6bf,77.14285714285714
36db73b15b,88.57142857142858
3939776965,82.85714285714286
3a8ee07c8e,80.0
3b732c5e9d,82.85714285714286
3d2a231932,82.85714285714286
3e62def9d5,82.85714285714286
4140d2a787,88.57142857142858
41f54c3e88,85.71428571428571
4335a3030e,80.0
4b09b3c322,82.85714285714286
4bcbc9eaff,80.0
4bdb09e17e,82.85714285714286
4f86107c51,68.57142857142857
501c1a1a3e,97.14285714285714
501fb0ceb2,82.85714285714286
5219a2f132,77.14285714285714
5644986967,65.71428571428571
5764eff3af,88.57142857142858
59836e2d81,82.85714285714286
5a0de836b6,85.71428571428571
5d7504f564,77.14285714285714
5daed22fa2,74.28571428571429
5f5246b82d,85.71428571428571
5ff15ae02d,85.71428571428571
64121f7183,94.28571428571429
65a1c32d20,71.42857142857143
672b5232ed,100.0
6838c43c46,91.42857142857142
694ac07da7,82.85714285714286
6a1da91a4b,85.71428571428571
6a71e159cf,94.28571428571429
6bf293f7d7,88.57142857142858
6bf99944cc,80.0
6ebb454996,85.71428571428571
719a9fec66,71.42857142857143
7356c58d15,68.57142857142857
767ef62490,82.85714285714286
76f2001b32,80.0
7726e33c88,77.14285714285714
77795242d7,85.71428571428571
781aa72574,91.42857142857142
7975f5da10,88.57142857142858
7b7ae60501,77.14285714285714
7f62cef929,88.57142857142858
7fb1175529,85.71428571428571
80b096cede,77.14285714285714
810d4eee5a,71.42857142857143
815c85d41f,88.57142857142858
858af3a16c,85.71428571428571
86009985f7,85.71428571428571
880f6bd5d9,74.28571428571429
8bb6c3662a,65.71428571428571
8f66f677fb,85.71428571428571
8f859048a3,97.14285714285714
8fb668159d,85.71428571428571
9131881e16,77.14285714285714
92b9936233,88.57142857142858
9355b23c4e,88.57142857142858
96bcbfd230,77.14285714285714
970711d370,85.71428571428571
97b452e1b4,85.71428571428571
9f77b595ec,88.57142857142858
a34871dd67,65.71428571428571
a3f15a3366,74.28571428571429
a5b4720d91,80.0
aad27d42bf,82.85714285714286
ad3a563a2d,82.85714285714286
ada1e57399,82.85714285714286
af7cf81c60,85.71428571428571
b03388ae56,94.28571428571429
b483ca2c88,80.0
b4dcb3d78b,91.42857142857142
b5895d6519,88.57142857142858
b5b795ff0e,85.71428571428571
b823153a62,88.57142857142858
b8bbea7487,82.85714285714286
bd2d39e435,82.85714285714286
bde2115d69,85.71428571428571
bdf69db7a6,77.14285714285714
bf6d2e8e76,85.71428571428571
c078d50f92,91.42857142857142
c6e13f683f,94.28571428571429
c6e75696f4,80.0
cb73a4ede6,80.0
cf7fa5446c,85.71428571428571
d11eee50bb,74.28571428571429
d175bd478c,65.71428571428571
d193a44f0c,82.85714285714286
d62cc08c90,91.42857142857142
d72ed0fce8,94.28571428571429
dcb8a06423,77.14285714285714
dec64aa567,85.71428571428571
e0ca44ec37,77.14285714285714
e2d40999a9,82.85714285714286
e75c586dbf,85.71428571428571
e9b6acc877,88.57142857142858
ebd90043f8,100.0
ec68522109,82.85714285714286
ee2736099e,62.857142857142854
f415073afe,80.0
f5d4fde5c1,85.71428571428571
f692d30ad1,91.42857142857142
fb4966287a,82.85714285714286
fe3b7b5bc8,82.85714285714286
feea5ca185,74.28571428571429
ffef71980c,82.85714285714286
